year,state,avg_wg,wg_diff
1985,WA,7.6054606523667534,0.0057042565252025668
1986,WA,7.5989940562552629,-0.0064665961114904746
1987,WA,7.5899770523579608,-0.00901700389730209
1988,WA,7.588378514296088,-0.0015985380618728229
1989,WA,7.5679206581275018,-0.020457856168586197
1990,WA,7.5699135755395313,0.0019929174120294491
1991,WA,7.5753595872861306,0.0054460117465993108
1992,WA,7.563258314772404,-0.012101272513726613
1993,WA,7.5655557597561209,0.0022974449837169786
1994,WA,7.5659676892027639,0.00041192944664292241
1995,WA,7.5470887532217432,-0.018878935981020639
1996,WA,7.538642910717833,-0.0084458425039102281
1997,WA,7.5235478228641135,-0.015095087853719491
1998,WA,7.5184379826624657,-0.0051098402016478417
1999,WA,7.5155732135791427,-0.0028647690833230044
2000,WA,7.5298835349035231,0.014310321324380482
2001,WA,7.50746910823519,-0.022414426668333043
2002,WA,7.4982361383297507,-0.0092329699054394254
2003,WA,7.4654135399869137,-0.032822598342836962
2004,WA,7.4447226770013968,-0.020690862985516922
1969,WI,7.3499079043090951,
1970,WI,7.3606824060352647,0.010774501726169561
1971,WI,7.3773630086050677,0.016680602569802971
1972,WI,7.3977435584631159,0.020380549858048269
1973,WI,7.4167215289577317,0.018977970494615803
1974,WI,7.4234112472497573,0.0066897182920255815
1975,WI,7.4512603829428352,0.027849135693077898
1976,WI,7.4855011373363327,0.0342407543934975
1977,WI,7.5074952630739826,0.021994125737649917
1978,WI,7.5135056805335116,0.0060104174595290161
1979,WI,7.541491639529152,0.027985958995640381
1980,WI,7.5437879962846575,0.0022963567555054354
1981,WI,7.546056249195928,0.0022682529112705296
1982,WI,7.5614813793487432,0.015425130152815214
1983,WI,7.5482513228855836,-0.013230056463159556
1984,WI,7.5659567392761851,0.017705416390601414
1985,WI,7.553923926822149,-0.01203281245403609
1986,WI,7.5566543850749355,0.0027304582527865051
1987,WI,7.5456983273610421,-0.010956057713893408
1988,WI,7.53697088018862,-0.0087274471724221314
1989,WI,7.5111151902779856,-0.025855689910634361
1990,WI,7.5107036012162425,-0.00041158906174310061
1991,WI,7.4846335927299013,-0.026070008486341223
1992,WI,7.5056940265051715,0.021060433775270226
1993,WI,7.4764197390548777,-0.029274287450293812
1994,WI,7.4661567162646865,-0.0102630227901912
1995,WI,7.476563743782056,0.010407027517369549
1996,WI,7.4710538202669108,-0.0055099235151452319
1997,WI,7.4639654511203144,-0.007088369146596385
1998,WI,7.4586582721305685,-0.0053071789897458643
1999,WI,7.4594020073888636,0.00074373525829507514
2000,WI,7.4566562581692795,-0.0027457492195841482
2001,WI,7.4295463812835347,-0.027109876885744733
2002,WI,7.4231272840283893,-0.006419097255145445
2003,WI,7.4067703213081835,-0.016356962720205814
2004,WI,7.3949152351328156,-0.011855086175367902
1969,WV,7.2295147816270893,
1970,WV,7.2521831693254724,0.022668387698383086
1971,WV,7.2873364340281679,0.03515326470269553
1972,WV,7.3023415175524242,0.015005083524256335
1973,WV,7.3376612304256055,0.035319712873181253
1974,WV,7.3054940689206305,-0.032167161504975006
1975,WV,7.3290266210688273,0.023532552148196828
1976,WV,7.3648975896085727,0.035870968539745363
1977,WV,7.3735089141162549,0.0086113245076822054
1978,WV,7.3714718323106316,-0.0020370818056232309
1979,WV,7.3876291540123225,0.016157321701690819
1980,WV,7.3958747572521695,0.0082456032398470214
1981,WV,7.3745064314000865,-0.021368325852082926
1982,WV,7.3972719831392579,0.022765551739171386
1983,WV,7.3895387734761,-0.0077332096631579361
1984,WV,7.3791592918862037,-0.010379481589896322
1985,WV,7.3851790992751223,0.0060198073889186077
1986,WV,7.3832319566389035,-0.0019471426362187572
1987,WV,7.373997179742525,-0.0092347768963785271
1988,WV,7.4076763402463373,0.033679160503812255
1989,WV,7.3810408455942413,-0.026635494652095915
1990,WV,7.3558318346963931,-0.025209010897848216
1991,WV,7.3473456551749736,-0.0084861795214195013
1992,WV,7.3514404610410633,0.0040948058660896791
1993,WV,7.3232901290386634,-0.028150332002399914
1994,WV,7.3215571582994308,-0.00173297073923262
1995,WV,7.286341682816837,-0.035215475482593739
1996,WV,7.2966741352731939,0.010332452456356833
1997,WV,7.2622794755313995,-0.034394659741794342
1998,WV,7.2591372094375615,-0.0031422660938380531
1999,WV,7.2522201478119337,-0.0069170616256277739
2000,WV,7.2350184709286438,-0.017201676883289885
2001,WV,7.2199980468668583,-0.015020424061785498
2002,WV,7.1613866450100474,-0.058611401856810907
2003,WV,7.1600893106925181,-0.0012973343175293195
2004,WV,7.1288107330807815,-0.03127857761173658
1969,WY,7.0170154916276424,
1970,WY,7.046557388276522,0.029541896648879629
1971,WY,7.0827131635257983,0.036155775249276267
1972,WY,7.0417550782980483,-0.040958085227750018
1973,WY,7.0507885096533531,0.0090334313553048773
1974,WY,7.0635134364691323,0.012724926815779192
1975,WY,7.0695924554997758,0.0060790190306434511
1976,WY,7.1242882908850351,0.05469583538525935
1977,WY,7.0880200947900773,-0.036268196094957794
1978,WY,7.1809269789096808,0.092906884119603461
1979,WY,7.1986531410957415,0.017726162186060712
1980,WY,7.2153649833672446,0.01671184227150313
1981,WY,7.2406064913128239,0.025241507945579222
1982,WY,7.2270577069288455,-0.01354878438397833
1983,WY,7.2312885037322037,0.0042307968033581389
1984,WY,7.259087332520048,0.027798828787844343
1985,WY,7.2335746382770774,-0.025512694242970646
1986,WY,7.2662137364108181,0.032639098133740774
1987,WY,7.2479097492740827,-0.018303987136735422
1988,WY,7.2298361611623383,-0.018073588111744421
1989,WY,7.250514107750293,0.020677946587954743
1990,WY,7.2446042582693009,-0.0059098494809921576
1991,WY,7.2195198434619661,-0.025084414807334809
1992,WY,7.2408185660966069,0.021298722634640832
1993,WY,7.2401053671073505,-0.00071319898925636949
1994,WY,7.1633390392776386,-0.076766327829711933
1995,WY,7.2340155890251667,0.070676549747528128
1996,WY,7.2095847880697015,-0.024430800955465237
1997,WY,7.16588619341652,-0.043698594653181821
1998,WY,7.1726958436514954,0.006809650234975706
1999,WY,7.1637356358367015,-0.0089602078147938968
2000,WY,7.1684371728782486,0.004701537041547077
2001,WY,7.1494257238005519,-0.019011449077696696
2002,WY,7.13730521550068,-0.012120508299871879
2003,WY,7.096391572443749,-0.040913643056931015
2004,WY,7.116574806391978,0.020183233948229073
